City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
451,Ixtapa,MX,20.7,-105.2,78.22,90,100,1.83,overcast clouds
452,Derzhavinsk,KZ,51.1,66.3167,87.84,22,26,4.56,scattered clouds
453,Domingos Martins,BR,-20.3633,-40.6592,61.61,94,0,2.91,clear sky
454,Mimoso Do Sul,BR,-21.0642,-41.3664,62.17,96,3,2.55,clear sky
455,Pasighat,IN,28.0667,95.3333,87.33,73,52,4.65,broken clouds
456,Jinchang,CN,38.4953,102.1739,95.29,13,29,8.68,scattered clouds
457,Haines Junction,CA,60.7522,-137.5108,53.55,82,100,1.14,overcast clouds
458,Laguna,US,38.421,-121.4238,76.44,64,0,4.61,clear sky
459,Le Port,RE,-20.9373,55.2919,77.0,58,32,1.83,scattered clouds
460,Dingzhou,CN,38.5131,114.9956,87.91,40,100,12.68,overcast clouds
461,Elblag,PL,54.1522,19.4088,78.94,49,76,5.3,broken clouds
462,Rudnogorsk,RU,57.2639,103.7519,71.15,62,100,3.94,overcast clouds
463,Tikrit,IQ,34.6071,43.6782,102.07,8,0,5.14,clear sky
464,Meadow Lake,US,34.8014,-106.5436,77.4,48,90,8.08,overcast clouds
465,Rusape,ZW,-18.5278,32.1284,64.67,31,0,10.94,clear sky
466,Kamakwie,SL,9.5,-12.2333,71.62,98,100,3.74,moderate rain
467,Maumere,ID,-8.6199,122.2111,78.67,67,38,8.86,scattered clouds
468,Maizuru,JP,35.45,135.3333,87.84,83,60,3.62,broken clouds
469,Kyshtovka,RU,56.555,76.6271,67.48,70,71,5.46,broken clouds
470,Gerash,IR,27.6652,54.1371,98.74,22,47,3.67,scattered clouds
471,Tecate,MX,32.5667,-116.6333,72.54,87,8,1.81,clear sky
472,Tecoanapa,MX,16.5167,-98.75,75.2,91,100,5.77,overcast clouds
473,Sept-Iles,CA,50.2001,-66.3821,63.12,95,100,4.61,overcast clouds
474,Bambanglipuro,ID,-7.95,110.2833,79.72,60,98,16.24,overcast clouds
475,Okuchi,JP,32.0667,130.6167,90.28,69,41,3.94,scattered clouds
476,Magan,ES,39.9683,-3.931,87.53,18,17,7.27,few clouds
477,Aswan,EG,24.0934,32.907,92.5,18,0,8.05,clear sky
478,Killybegs,IE,54.6333,-8.45,56.91,87,100,21.0,overcast clouds
479,Isiro,CD,2.7739,27.616,75.58,77,93,2.06,overcast clouds
480,Seymchan,RU,62.8833,152.4333,72.1,33,39,3.6,scattered clouds
481,Ko Samui,TH,9.5357,99.9357,89.51,62,20,8.05,few clouds
482,Kuala Terengganu,MY,5.3302,103.1408,89.55,66,20,7.0,few clouds
483,Buala,SB,-8.145,159.5921,81.21,78,55,7.23,broken clouds
484,Sandpoint,US,48.2766,-116.5533,64.02,74,0,0.0,clear sky
485,Dingle,PH,10.9995,122.6711,82.69,81,100,1.66,overcast clouds
486,Yaan,NG,7.3833,8.5667,75.45,90,99,8.28,overcast clouds
487,Ler,SS,8.3018,30.1418,85.15,61,83,6.33,broken clouds
488,Coquimbo,CL,-29.9533,-71.3436,53.33,82,100,10.36,overcast clouds
489,Ostersund,SE,63.1792,14.6357,64.62,82,0,12.66,clear sky
490,Oyek,RU,52.5861,104.4556,68.38,92,100,1.99,moderate rain
491,Prince Rupert,CA,54.3161,-130.3201,57.29,100,100,9.22,mist
492,Fare,PF,-16.7,-151.0167,76.77,82,43,9.28,moderate rain
493,Irmo,US,34.086,-81.1832,74.71,71,0,3.44,clear sky
494,Kalaleh,IR,37.3807,55.4916,74.8,88,100,9.22,overcast clouds
495,Townsville,AU,-19.25,146.8,68.88,73,1,10.36,clear sky
496,Iralaya,HN,15.0,-83.2333,77.54,86,8,5.97,clear sky
497,Kurumkan,RU,54.3,110.3,72.12,75,84,6.78,light rain
498,Burns Lake,CA,54.2331,-125.7533,53.02,93,58,2.8,broken clouds
499,Pudozh,RU,61.8099,36.5345,59.81,92,100,5.66,overcast clouds
500,Sao Domingos Do Maranhao,BR,-5.5758,-44.3853,76.1,44,83,8.63,broken clouds
501,Galle,LK,6.0367,80.217,81.72,77,55,16.15,broken clouds
502,Mundo Nuevo,MX,18.7,-95.5,78.78,77,100,2.08,overcast clouds
503,Kodino,RU,63.7198,39.6447,70.02,51,8,3.04,clear sky
504,Palma Di Montechiaro,IT,37.1926,13.765,89.31,29,0,6.04,clear sky
505,Deputatskiy,RU,69.3,139.9,70.61,43,44,9.51,scattered clouds
506,Fraga,ES,41.5229,0.3489,83.23,41,75,5.84,broken clouds
507,Itoman,JP,26.1247,127.6694,87.82,79,75,10.36,broken clouds
508,Ambulu,ID,-8.345,113.6058,80.71,59,100,10.96,overcast clouds
509,Javanrud,IR,34.7961,46.5172,89.19,10,0,2.86,clear sky
510,Cape Coast,GH,5.1053,-1.2466,75.45,81,53,7.25,broken clouds
511,San Juan,AR,-31.5375,-68.5364,53.29,78,58,5.5,broken clouds
512,Afua,BR,-0.1567,-50.3867,74.41,93,27,4.14,scattered clouds
513,Yuzhou,CN,34.1628,113.4639,98.49,43,7,11.54,clear sky
514,Dakar,SN,14.6937,-17.4441,78.93,89,40,4.61,scattered clouds
515,Tamandare,BR,-8.7597,-35.1047,71.42,83,66,9.86,broken clouds
516,Zeya,RU,53.75,127.2667,87.89,36,0,4.07,clear sky
517,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,71.76,81,67,10.31,broken clouds
518,Vestmannaeyjar,IS,63.4427,-20.2734,52.29,78,100,8.19,overcast clouds
519,Solvychegodsk,RU,61.3305,46.9156,66.63,71,100,5.68,overcast clouds
520,Launceston,AU,-41.45,147.1667,56.61,78,100,8.05,overcast clouds
521,Moree,AU,-29.4667,149.85,59.47,62,4,4.56,clear sky
522,Xining,CN,36.6167,101.7667,83.71,29,0,5.35,clear sky
523,Palmer,US,42.1584,-72.3287,79.25,75,100,3.44,overcast clouds
524,Sabang,ID,5.8933,95.3214,81.46,78,77,13.85,broken clouds
525,San Carlos,VE,9.6612,-68.5827,71.01,92,50,2.44,scattered clouds
526,Kailua,US,21.4022,-157.7394,78.03,79,3,5.99,clear sky
527,Luderitz,NA,-26.6481,15.1594,63.28,58,0,8.75,clear sky
528,Vestmanna,FO,62.1564,-7.1664,49.12,81,75,12.66,light rain
529,Tres Arroyos,AR,-38.3739,-60.2798,47.21,85,100,8.97,overcast clouds
530,Louis Trichardt,ZA,-23.0439,29.9032,56.28,67,60,9.42,broken clouds
531,Matagami,CA,49.7502,-77.6328,55.51,100,100,11.5,overcast clouds
532,Alofi,NU,-19.0595,-169.9187,71.49,68,75,9.22,broken clouds
533,Hattiesburg,US,31.3271,-89.2903,78.66,99,0,3.44,mist
534,Zurrieq,MT,35.8311,14.4742,90.91,40,0,8.05,clear sky
535,Camalu,MX,30.85,-116.0667,66.29,87,59,6.8,broken clouds
536,Malinovoye Ozero,RU,51.6753,79.7825,79.23,29,0,9.89,clear sky
537,Guymon,US,36.6828,-101.4816,76.98,59,95,7.83,overcast clouds
538,Inongo,CD,-1.95,18.2667,69.4,90,100,3.76,light rain
539,Boguchany,RU,58.3814,97.4531,77.63,46,93,4.74,overcast clouds
540,Kununurra,AU,-15.7667,128.7333,91.38,8,0,8.05,clear sky
541,San Ramon,US,37.7799,-121.978,60.39,83,0,10.36,clear sky
542,Jiuquan,CN,39.7432,98.5174,94.86,13,52,6.78,broken clouds
543,Riyadh,SA,24.6877,46.7219,104.14,11,11,12.24,few clouds
544,Kushmurun,KZ,52.4503,64.6311,90.81,24,35,8.34,scattered clouds
545,Orikum,AL,40.3253,19.4714,86.56,40,0,7.85,clear sky
546,Hami,CN,42.8,93.45,93.29,15,100,13.73,overcast clouds
547,Beihai,CN,21.4833,109.1,88.7,69,0,9.78,clear sky
548,Marzuq,YE,14.4,46.4667,85.57,44,100,5.61,overcast clouds
549,Asilah,MA,35.465,-6.0348,89.56,47,92,8.25,overcast clouds
550,Tambopata,PE,-12.7333,-69.1833,69.64,95,8,1.45,clear sky
551,San Francisco,US,37.7749,-122.4194,59.5,93,52,8.99,broken clouds
552,Santiago Del Estero,AR,-27.7951,-64.2615,66.74,72,0,6.35,clear sky
553,Masunga,BW,-20.6246,27.4488,68.04,32,6,10.54,clear sky
554,Geraldton,AU,-28.7667,114.6,64.81,48,0,10.36,clear sky
555,Oranjemund,NA,-28.55,16.4333,67.28,28,0,16.73,clear sky
556,Seoul,KR,37.5683,126.9778,92.59,57,20,10.36,few clouds
557,Sawakin,SD,19.1059,37.3321,99.25,38,45,16.28,scattered clouds
558,Manama,BH,26.2154,50.5832,109.58,41,0,16.11,clear sky
559,Hovd,MN,48.0056,91.6419,78.21,17,88,19.44,overcast clouds
560,Mwense,ZM,-10.3845,28.698,79.09,33,3,9.04,clear sky
561,Jaru,BR,-10.4389,-62.4664,70.18,52,6,1.3,clear sky
562,Nadvoitsy,RU,63.8667,34.3167,65.8,52,16,5.12,few clouds
563,Imeni Zhelyabova,RU,58.9544,36.5956,64.53,92,100,5.32,light rain
564,Puerto Maldonado,PE,-12.6,-69.1833,70.36,95,6,1.5,clear sky
565,Tazovskiy,RU,67.4667,78.7,45.7,94,100,16.73,light rain
566,Cockburn Town,TC,21.4612,-71.1419,81.59,79,58,22.15,broken clouds
567,Riviere-Au-Renard,CA,48.9957,-64.3971,66.49,99,100,12.8,moderate rain
568,Quatre Cocos,MU,-20.2078,57.7625,74.08,65,8,10.31,clear sky
569,Bacolod,PH,10.6667,122.95,79.84,88,100,4.36,moderate rain
570,Port Said,EG,31.2565,32.2841,80.58,89,0,5.75,clear sky
571,Bubaque,GW,11.2833,-15.8333,78.66,83,100,9.06,overcast clouds
572,Moisei,RO,47.6556,24.5401,75.29,53,18,1.9,few clouds
573,Kamaishi,JP,39.2667,141.8833,76.71,82,29,1.88,scattered clouds
574,Tiarei,PF,-17.5333,-149.3333,73.42,86,30,13.8,moderate rain
575,Vanderhoof,CA,54.0166,-124.0198,58.06,78,88,2.93,overcast clouds
576,Belaya Gora,RU,68.5333,146.4167,75.2,29,46,13.47,scattered clouds
577,Chiredzi,ZW,-21.05,31.6667,63.61,77,100,9.35,light rain
578,Siddapur,IN,14.3333,74.8833,77.5,74,100,9.57,overcast clouds
579,Chumikan,RU,54.7183,135.315,54.27,97,100,10.18,overcast clouds
580,Madimba,TZ,-10.4,40.3333,79.92,69,40,16.11,scattered clouds
581,Hualmay,PE,-11.0964,-77.6139,60.91,87,100,7.36,overcast clouds
582,Nhulunbuy,AU,-12.2333,136.7667,81.21,69,75,12.66,broken clouds
583,Sabya,SA,17.1495,42.6254,94.62,47,100,8.1,overcast clouds
584,Dwarka,IN,22.2394,68.9678,83.86,78,57,23.22,broken clouds
585,Novo Cruzeiro,BR,-17.4681,-41.8753,53.96,99,86,1.59,overcast clouds
586,Sokur,RU,55.2093,83.319,66.56,66,98,11.36,overcast clouds
587,Szczecinek,PL,53.7079,16.6994,75.33,42,89,10.13,overcast clouds
588,Ambon,ID,-3.6954,128.1814,79.7,83,54,11.92,broken clouds
589,Dayong,CN,25.0209,118.2898,97.9,49,4,6.98,clear sky
590,Lasa,IT,46.6166,10.7002,76.69,64,0,2.42,clear sky
591,Grindavik,IS,63.8424,-22.4338,50.47,81,75,8.05,broken clouds
592,Villafranca De Los Barros,ES,38.5614,-6.3381,82.53,21,18,6.78,few clouds
593,Barahona,DO,18.2085,-71.1008,77.43,83,1,4.18,clear sky
594,Zhigansk,RU,66.7697,123.3711,71.55,48,74,2.91,broken clouds
595,San Vicente,AR,-26.6167,-54.1333,58.75,81,0,3.13,clear sky
596,Okhotsk,RU,59.3833,143.3,55.53,89,100,4.09,overcast clouds
597,Papara,BR,-3.9839,-38.7273,75.6,67,51,9.06,broken clouds
598,Guerrero Negro,MX,27.9769,-114.0611,67.98,84,17,5.64,few clouds
599,Brookhaven,US,31.5791,-90.4407,73.8,95,32,4.21,scattered clouds
600,Araguacu,BR,-12.9306,-49.8264,69.64,47,1,5.23,clear sky
601,Belgrade,RS,44.804,20.4651,84.42,47,0,4.61,clear sky
602,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,72.32,51,87,3.76,overcast clouds
603,Zhangye,CN,38.9342,100.4517,98.13,11,28,6.44,scattered clouds
604,Taoudenni,ML,22.6783,-3.9836,98.53,23,81,13.65,light rain
605,Necochea,AR,-38.5473,-58.7368,45.18,97,84,8.23,broken clouds
606,Mpanda,TZ,-6.3655,31.0409,81.28,34,23,8.23,few clouds
607,Darnah,LY,32.767,22.6367,83.8,62,0,19.64,clear sky
608,Whitehorse,CA,60.7161,-135.0538,54.37,82,75,10.36,broken clouds
609,Emba,KZ,48.8264,58.1442,86.07,31,55,8.75,broken clouds
610,Bathsheba,BB,13.2167,-59.5167,81.21,95,75,16.11,broken clouds
611,Gigmoto,PH,13.7796,124.39,85.68,74,100,4.68,overcast clouds
612,Pangody,RU,65.85,74.4859,56.35,68,100,12.17,overcast clouds
613,Talcahuano,CL,-36.7167,-73.1167,53.28,94,100,12.66,overcast clouds
614,Koutsouras,GR,35.0339,25.9469,90.1,30,0,14.12,clear sky
615,Pimampiro,EC,0.4,-77.9667,58.26,87,100,2.75,overcast clouds
616,Conceicao Da Barra,BR,-18.5933,-39.7322,67.93,84,51,3.94,broken clouds
617,Porbandar,IN,21.6422,69.6093,84.18,79,100,17.27,drizzle
618,Mabaruma,GY,8.2,-59.7833,73.0,96,100,1.48,overcast clouds
619,Manta,EC,-0.95,-80.7333,71.38,83,100,9.22,overcast clouds
620,Locri,IT,38.2414,16.2623,89.31,41,0,6.17,clear sky
621,Armacao De Pera,PT,37.1026,-8.357,89.51,31,0,14.27,clear sky
622,Jiazi,CN,22.8779,116.067,88.93,72,22,10.78,few clouds
623,Starogard Gdanski,PL,53.964,18.5264,77.88,100,89,7.34,overcast clouds
624,Sinazongwe,ZM,-17.2614,27.4618,71.51,43,0,4.54,clear sky
625,Naryan-Mar,RU,67.6713,53.087,55.89,74,98,20.27,light rain
626,Kapoeta,SS,4.7717,33.5903,87.1,36,66,19.69,broken clouds
627,Avera,US,33.194,-82.5271,73.45,87,16,5.55,few clouds
628,Tagusao,PH,9.1924,117.8141,83.8,76,100,4.52,overcast clouds
629,Balkanabat,TM,39.5108,54.3671,89.73,41,23,4.56,few clouds
630,Bandrele,YT,-12.9067,45.1914,80.35,69,75,13.8,broken clouds
631,Kantunilkin,MX,21.0917,-87.45,74.37,98,100,2.24,overcast clouds
632,Khirkiya,IN,22.1674,76.8605,80.49,81,100,10.04,overcast clouds
633,Freeport,US,40.6576,-73.5832,84.38,78,97,5.01,overcast clouds
634,Requena,ES,39.4883,-1.1004,87.51,16,31,8.14,scattered clouds
635,Balaipungut,ID,1.05,101.2833,89.24,59,100,0.87,moderate rain
636,Kahului,US,20.8947,-156.47,77.85,82,38,4.0,scattered clouds
637,Rundu,NA,-17.9333,19.7667,72.81,25,0,10.02,clear sky
638,Visnes,NO,59.3556,5.2242,63.82,94,75,18.41,broken clouds
639,Chany,RU,55.3121,76.7647,73.76,47,65,9.91,broken clouds
640,Maningrida,AU,-12.0667,134.2667,78.31,69,16,11.9,few clouds
641,Puerto Cabezas,NI,14.0351,-83.3888,76.19,89,16,6.33,few clouds
642,Korem,ET,12.5058,39.5228,63.28,62,100,1.21,overcast clouds
643,Nogent-Le-Rotrou,FR,48.3333,1.0,69.66,60,43,15.64,scattered clouds
644,La Orilla,MX,17.9833,-102.2333,75.25,89,100,5.28,overcast clouds
645,Yulara,AU,-25.2406,130.9889,65.03,31,0,9.64,clear sky
646,Mercedes,AR,-34.6515,-59.4307,54.64,94,100,12.41,overcast clouds
647,Bima,ID,-8.4667,118.7167,85.39,45,86,8.93,overcast clouds
648,Aberdeen,GB,57.1437,-2.0981,63.09,90,75,9.22,broken clouds
649,Oistins,BB,13.0667,-59.5333,79.52,81,100,16.67,overcast clouds
650,Fuente De Oro,CO,3.4594,-73.6128,70.11,97,100,2.53,overcast clouds
651,Kolda,SN,12.8833,-14.95,73.47,88,100,1.5,overcast clouds
652,Niono,ML,14.2526,-5.993,80.19,70,76,9.15,broken clouds
653,Saint-Tite,CA,46.7334,-72.5658,69.01,99,100,6.33,overcast clouds
654,Zarichne,UA,51.8126,26.129,68.27,56,38,10.04,scattered clouds
655,Qui Nhon,VN,13.7667,109.2333,85.41,68,84,7.72,broken clouds
656,Pinsk,BY,52.1229,26.0951,67.95,58,17,10.8,few clouds
657,Soanierana Ivongo,MG,-16.9167,49.5833,71.94,78,58,7.14,light rain
658,Bani Walid,LY,31.7566,13.9942,86.4,28,0,3.31,clear sky
659,Acapulco,MX,16.8634,-99.8901,76.03,94,100,6.11,overcast clouds
660,Ahuimanu,US,21.4447,-157.8378,77.76,77,4,5.01,clear sky
661,At-Bashi,KG,41.1702,75.8106,84.65,16,0,12.91,clear sky
662,Bainbridge,US,47.6262,-122.5212,67.01,85,79,1.01,broken clouds
663,Saint-Ambroise,CA,48.5501,-71.3324,64.58,98,91,3.18,overcast clouds
664,La Ronge,CA,55.1001,-105.2842,52.77,98,99,5.7,overcast clouds
665,Dubai,AE,25.2582,55.3047,107.89,40,100,11.5,overcast clouds
666,Baghdad,IQ,33.3406,44.4009,103.26,8,0,11.59,clear sky
667,Kazanskaya,RU,45.4106,40.4361,83.52,37,13,11.34,few clouds
668,Tahe,CN,52.3333,124.7333,79.21,55,92,2.77,overcast clouds
669,Ginir,ET,7.1333,40.7,70.47,46,63,8.99,broken clouds
670,Atherton,GB,53.5237,-2.4935,62.74,96,100,5.01,overcast clouds
671,Kadhan,PK,24.481,68.9859,87.6,69,100,19.55,overcast clouds
672,Champerico,GT,14.3,-91.9167,76.96,85,79,5.99,broken clouds
673,Tvedestrand,NO,58.622,8.9315,62.94,96,100,14.18,overcast clouds
674,Taft,IR,31.7471,54.2088,101.12,10,1,9.44,clear sky
675,Belmonte,BR,-15.8631,-38.8828,70.23,83,68,6.93,broken clouds
